key_id,mid,following_id
92,32708316,1636034895;1802392;9700000;26542815;1886489;635041;623635294;161775300;32187114;288278342;140322873;1306451842;325404206;43222001;99437113;3494379073309365;1913178834;6494997;22179951;107305141;154506630;1323218982;22459049;235630215;470933781;3494378351889046;619981595;296492765;112708024;490036638;429741851;171368594;408287624;44744929;43288190;20012419;57863910;6655514;20530305;471303350;12095642;9535164;3171163;389400079;116683;2664076;4548018;452412746;12514033;480959917;487215770;600364059;1719653885;521325931;6875363;401742377;288964196;946974;2132347058;24071691;241332396;3515105;94373752;519806667;7552204;476704454;567931487;11616487;39242150;450882837;144002776;144873999;3306866;2075682;8572852;1968595;22873818;1736504999;39444516;430726;647409444;701273198;429714179;24351656;1729489;544183196;79577853;1852621531;1239292392;491728962;25986282;452606628;23415749;1467384952;54341902;478559884;491306902;21751353;2689967;397044296
93,43111066,forbidden
94,4282930,forbidden
95,13297724,569370;27899754;1510450;10874201;477782158;3461574949866440;471303350;370283072;11465660;12351332;6557460;39566310;2250815;2147042787;112037663;2012154814;419501714;11836691;3365070;25150941;67604014;11793131;458165375;26064169;253992474;353805201;313613613;9617619;386075768;353416580;475187559;437957199;8827857;473222648;317108614;10424028;55279924;436520590;245869;642389251;43536;3030017;389245745;2759128;438108472;11438777;567673;410822748;7349;4372502;2142762;7979698;475961;321173469;848336;31078113;1565155;326499679;4878171;37090048;343104416;407022539;39101587;22080599;55066722;67390259;186487873;13898468;271442527;19249144;213862890;99505409;791181;2098221;22332846;31700507;2878451;100442858
96,3912316,359817973;1395043421;2119811581;11083481;12645026;4951461;398822624;22271833;260302130;6697975;508215481;252540899;1885250814;492840942;382820360;1693573064;271894378;222139499;39736779;2417718;171244254;324753357;508117493;4799997;1508130618;6809292;1379165407;3461565017754459;401183457;38280822;155883204;535486511;1024129080;387978011;1628631572;2789543;107587358;91767254;27012600;492306553;8282782;69112541;35322736;2256534;527603438;1536568491;12397562;7010453;102063245;161519346;18634516;11185143;411379495;64969110;246370149;1038290200;523406267;39813913;1137019501;13558933;406868;1542491983;200423588;2679304;1644053613;889591;455592765;7219543;386314971;1869712375;174501086;512424283;1542940882;439004370;5948049;1871956383;1108790221;9116284;97099717;648956087;693541611;345630501;412871128;702300153;1364986806;525672899;525455041;7411635;1016555164;544336675;1079723573;482470351;3822341;210628;533459953;275338136;549109229;1080197986;58852835;10715694
97,388742853,1636034895;137543719;44106549;210134017;489004577;1242439207;287390748;104777016;1574624;281751119;562197;3493283531590620;495535252;3493119632870068;543816944;9064879;13730996;19209120;11465660;587887250;585267;1916245717;174501086;84736704;481825242;1547601133;492628109;19432127;6738451;37880130;205429635;67141;1492;43536;48039;70070;15953291;1278218205;314216;271442527;20990353;434718226;15810;1429723107;351870889;703180531;25876945;9318640;19319172;1526101;2142762;12076317;652239032;21838789;598369348;382823022;138827797;486906719;31155640;392800585;7349;304580067;433351;9617619;3410169;383768376;4079592;90668673;272195;2306780;777536;168598;180052141;61430918;208259;2371772;110352985;8047632;2250815;286389435;32708316;49038867;331989468;297283960;383664954;31700507;11233223;1328260;16836724
98,9717562,383423248;95266579;1453409239;6089572;394443539;1141159409;1963585535;1235351297;3493138628873133;492840942;1517763;280017744;195670539;1839002753;2690264;346350495;291377718;17819768;2090421312;405280533;432487490;82483195;2143447;67674481;1101605100;105502937;643958569;519511328;547173382;20165629;1753426;364225566;489412051;486621212;7349;65876316;28153341;2946606;31663872;6615421;11954712;11566255;23399316;3892742;37090048;461637;28822227;8751519
99,24738601,337294714;142784354;407054668;1655219;14229967;28152637;250111460;50693252;2100737396;18286857;19873195;3493130607265963;22302381;188519580;326783347;1772592840;311871090;405815805;502925577;85846467;313940952;4813905;405067166;321173469;316568752;332351380;492840942;1693573064;485561627;602837525;1969020094;7584632;1007200784;170948267;437811117;208978072;26796243;19201320;8049684;419872064;117164354;410964;586789337;372850299;280793434;649869035;517327498;1869712375;488034787;48033476;28378491;281284373;1241806378;777536;288441752;17054540;11870568;438694500;9617619;263090405;291324611;495535252;1981711269;479638189;25150941;927587;1646036311;489412051;386043247;81824112;65654171;37663924;6677483;533459953;476704454;473837611;18202105;99157282;14804670;1575718735;1417760440;500912552;663775136;2920960;473940554;429306775;11498155;424124062;163637592;456869112;38048878;510362725;151482404;40966108;20259914;38053181;1105852372;57917170;515993;672655227
100,434718226,5415414;280793434;1941724398;3493119632870068;438072446;15262818;2186833;37607457;454614141;652239032;8072758;137543719;27234245;163637592;470156882;81824112;302951148;388742853;18468104;43536;9064879;106590731;193584;102984190;2142762;1772088;180052141;6072366;14254182;1754598;23223726;2694943;3392737;314682855;17802257;5099889;21010809;1772434;90668673;2250815;419220;7349;31700507;37090048;95193173;4079592;11233223
101,37493793,forbidden
102,271442527,50329118;320840078;1413773082;4379633;19319172;389245745;13297724;3410169;7979698;67141;297153101;388742853;374046543;90668673;691518;1628647;19348133;31700507;475187559;194484313;673816;11233223;328135510;329360018;245869;582661;26677620;23326723;2250815;9617619;331989468;1565155;7349;730732;1577804;3239435;19432127;47611930;4079592;204156922;3668232;151036433;382823022;120187282;8047632;1328260;4135025;353416580;43536;315229226;433351;4162287;1767542
103,16836724,1453409239;17355198;17066033;11397869;388034995;946974;2308634;1561515;10396363;10026905;503876114;1775312;1280231019;23263195;334479252;1529648484;627578005;305721419;3493358;100336672;21890016;36013830;591402619;1956344130;23327734;17879320;183399798;7212495;106415;12815975;17008802;10604786;5189700;7732828;5734265;25846875;21360478;9619995;18744419;403811687;381257006;36221535;412799805;24629065;483879799;13817466;14272337;383582636;43536;495535252;37493793;481714350;29126359;375375;577730079;67141;317384675;25025929;1784584;8772931;254110230;27564630;31074174;326499679;351899011;1871737115;686150641;50329118;1468096251;517661394;602459747;97022952;572168985;4044654;21728913;161775300;88408117;396649441;2819580;327092186;28464116;22492980;2306780;394247953;403748305;2801871;52221199;525916725;351870889;388742853;271442527;266017919;703180531;518888859;1430740;18448819;605165900;485703766;107777010;10206987
104,1276787,forbidden
105,358422,forbidden
106,4564056,24785838;40433405;111174060;1453409239;20531290;111999045;31261235;20042510;102584256;327704081;174595944;23259960;98666360;125526;479592209;674180538;388718063;38973859;90328030;604710494;946974;1335713025;475885433;357515451;400632941;373180373;22776518;437573432;17555975;486287787;313325789;19652225;6065166;495535252;1488970294;1574641450;14582262;366075269;26317883;646267613;579051455;403883435;519872016;72270557;489763089;2638959;498806;26108626;677486623;518112933;258034892;311822020;338748561;14871346;722550;192090;492840942;1191790767;14110780;435061656;301317612;18365846;5191778;5826203;423442;95274778;1508510718;622986240;684169;1238329219;576495645;93796936;358807;3493296991111585;1347168352;406871371;253992474;369287008;36281239;448378306;14218962;106685726;2941854;14254182;168598;4186021;23791195;14751040;210291;21833607;386869863;49246269;1105429038;546189;417583826;2059646713;148495;618278299;547072854;588695823
107,692856,37976886;569435677;1567222507;3923192;108109303;3494362025560552;10500463;1889545341;946974;1966161706;6485164;1377980556;12894311;1618470;280657745;2142762;411357538;653018;157761;163637592;276678754;35359510;353416580;660723038;396395171;13255960;226102317;476739899;485703766;1566220;6009977;19348133;326088478;580207;8839525;4135025;31898841;211072;617285;6987866;409893018;23737004;7810039;280421456;4878171;25150941;85816940;23939271;33265147;2882826;330246090;7349;2431441;433351;16919007;177645823;22866318;249451904
108,367877,514924891;523995133;11135681;210700;478287425;606331103;276928941;1962633;1976532950;485344823;1757207;291937147;173469252;178690106;204980022;315616466;1113389;652137183;20546476;306936843;6302909;389245745;652239032;1140672573;355596637;351085345;3606739;487760001;11474022;32624177;13279707;43535125;35956189;15953291;3493087655496584;1207829343;20259914;1369684193;412466388;162827591;13839125;381875112;343348;133901828;269908405;3678731;284785508;427494870;495990;25592156;1462401621;419872064;19226160;484696105;65378558;474447695;10085535;477278;495535252;454118230;691415738;5846981;493250188;471993422;49516020;27326959;7685063;31472110;50539470;35993848;126317;490647825;46107430;383286008;28403051;101707326;351337979;481015925;436431863;743226;6751659;59380663;29635931;25876945;72625190;5866132;3850900;157537740;510913819;434456308;5897324;7050106;38063747;454360207;46526936;1387350;353128799;23849972;8090947;499417919
109,3493132794595569,27565758;1453409239;67103622;300882562;1051357359;1891380683;278011325;9841658;3262457;320840078;109635386;278789332;2076414297;13090636;1944432502;3380239;419738808;381956137;516126928;18068593;477322873;446146751;641818809;11643866;1974788745;473222648;625647470;473940554;1654470;495535252;1369684193;1798150;686150641;491461719;19479973;37090048
110,112938490,374106261
111,36053608,forbidden
112,3066511,171368594;1505943026;323357068;292659211;91661238;207261582;476704454;99157282;14110780;38606568;14918133;57214324;298073215;279866;3710045;7706705;253778;1534642081;2071035531;278761367;647245374;174501086;24820259;20615621;458165375;3493130724706733;6410585;19753455;36416972;2776060;407029461;324879;479631177;349219867;584888944;313551414;245269112;473222648;3494361576769702;2007853211;1008381588;1140672573;9294886;34173336;20892823;81824112;23947287;3493281495255599;471303350;743226;463999;119801456;384903084;525952604;289368676;523668635;50444181;3213221;486287787;3493273182145120;43855;1916474;285571498;3957971;6087825;6012449;270759526;90361813;26046022;32708626;11643866;3493261626837794;651811956;351085345;298710;3461583078427202;268035532;3493127159548137;1322590133;269558;170948267;567042;322658279;7873222;10097868;8132059;437545244;1202960418;1500046236;11073;1509136598;18343098;416128940;451645162;2108856;1154449110;38053181;432083444;35579222;8315451
113,37029661,forbidden
114,23079060,forbidden
115,32869836,forbidden
116,1241806378,34009507;1123353719;210752;364510642;1397159031;349717298;433004026;1266160043;250512381;3546383099365944;1200142548;9458053;2100737396;3493089977043464;11498527;507666;3493107305810864;91127395;384205461;22298920;35888636;8553425;18633746;357888487;299013902;3345720;12307644;212630840;601599567;119801456;11278782;275016013;2049801772;605544858;495535252;106685726;598464467;46502775;1885078;158119101;692988;3893558;2735222;1413256539;73825692;226243718;434401868;512105432;396822361;361749232;3493132469537168;407054668;4226698;3493116078196868;104853743;337312411;6574487;201488550;686150641;491461719;13279707;395089518;178029850;3913194;508416316;405370021;544336675;314521322;304578055;672328094;17819768;79061224;1372433;424658638;35757240;2051617240;471303350;667710632;38157763;281138550;1238329219;109311521;207261582;2063605;20841379;1848018;168598;321422126;452606628;65764710;32016409;473244363;3221649;291054838;11953616;286247974;35807625;444728505;651039864;1217628212
117,3619119,700634784;352038217;19001465;3493093936466806;614417008;3537117076523810;1241806378;11097284;34009507;489763089;1469950963;1249926364;927587;40687394;337312411;11336264;2012089227;407275913;3494349748832314;1780480185;269319344;252157636;2629463;1007043700;456051163;3493265173121694;13839125;492840942;377956;5583413;3493138607900716;206840230;3493256539147150;1924687949;387072383;3493134486997227;7118039;326251695;2000819931;591977818;3461581662849732;276928941;33548672;1979573156;25956194;35807625;2112673;29233581;9176729;483311105;9617619;452412746;4796437;29959830;113362335;5460329;946974;38598226;3816626;457702786;12259578;67141499;3461577439184959;361556391;11688464;1695848264;592507317;291054838;1155574439;742365;396733140;365135915;8366990;11131476;147166910;19642758;8567641;35195926;37760137;31012715;14048220;956097;66951624;323952143;13470007;13365883;261485584;15264115;488175455;439478093;432499697;4242174;533459953;393116415;395845182;14751040;53456;3530725;30031316;9463690
118,456051163,9617619;392306574;533205572;1234323303;389133721;528461028;6336952;393166851;374997098;320840078;476704454;437573432;473222648;3493104541764464;454974725;1493316145;652551563;506645520;452412746;406636263;1636530654;6087825;2091493365;591240042;235555226;37090048;447317111
119,275016013,5846981;8484043;13658829;1817400517;458165375;287056245;393354430;1780480185;33696;326499679;43584743;628569719;3493257596111693;546195;480305216;321173469;384816003;170948267;2313660;17819768;99157282;337312411;562197;473222648;320840078;452606628;6366965;492840942;3493092783032940;99059156;20457232;1500046236;6087825;35683995;15892313;946974;27899754;1575718735;295748823;17972526;522383007;32820037;16720403;4249401;487425891;276928941;338927049;572164928;514879746;365135915;49746395;486759751;21012188;383433896;444285983;9127782;63231;2654670;45107914;594534726;176414546;1870181562;15052693;390316092;399558032;10674984;6870383;28217336;11783021;405264340;351739137;520819684;8736958;65988295;1544008396;928123;353806838;37992622;14804670;192090;9099524;524704055;37660321;238299060;348656633;490290164;29404012;207261582;9504837;207346018;662658732;597074962;33582452;310391017;19642758;533459953;49246269;1420982;1763562610;15832838
